ride_dist,ride_time,ride_speed,ride_id
5.116961056418438,0.16560107194337426,30.899323273511992,202410230
4.777324876066277,0.146503607201972,32.60892320200818,202410231
5.232310291495449,0.1675242840761303,31.23314521444342,202410232
0.2476970221354502,0.009119941991540714,27.15993395190494,202410233
6.65531342670144,0.246008290194249,27.05320792826283,202410234
7.9981165806626455,0.2968571111674112,26.942647758072887,202410235
2.8636733752076484,0.07291928474220138,39.271824803710984,202410236
9.080263970075265,0.268488186199891,33.819975838024234,202410237
2.0557533670219086,0.11372715442058211,18.076187498892196,202410238
7.210973764358669,0.27544378821846227,26.17947498833933,202410239
0.8146348867425146,0.0213210332843121,38.20803972675745,2024102310
6.179148670165278,0.1812598065467923,34.09001028901643,2024102311
3.7546903282214448,0.1123840085035757,33.409471491684535,2024102312
3.9950774414103183,0.14108275325756062,28.317263089676924,2024102313
1.3889569336001761,0.04556879036101071,30.48044336038788,2024102314
2.38326672112645,0.08574731811580405,27.794067190623785,2024102315
4.460309617227286,0.1705692816933001,26.14954798981536,2024102316
0.8106419179428226,0.026967456646572685,30.060006346421538,2024102317
1.151102962023861,0.035856070085909894,32.10343351253661,2024102318
3.664642177172591,0.1264558141120032,28.979625831413173,2024102319
0.8305691033288309,0.026817343418808325,30.971341581370506,2024102320
3.719262327269961,0.16616633050174792,22.38276741166188,2024102321
2.417655440545574,0.08760720670490721,27.59653607823741,2024102322
1.4459561579754265,0.03806992525808201,37.98158646682551,2024102323
5.906410905719626,0.19050015937152437,31.004755718868473,2024102324
1.2809629151872526,0.04350776996056891,29.442164384618867,2024102325
4.034613347349383,0.13356194013874806,30.207807277717805,2024102326
5.148158584753149,0.21138165988419044,24.354802529101473,2024102327
9.63264499167898,0.3063645521607455,31.441773938079027,2024102328
3.2039904289831043,0.07957105523684165,40.26577779377804,2024102329
5.788971125228654,0.3042056116527303,19.029797293276516,2024102330
0.4405336788163561,0.016776784555037578,26.258528705017955,2024102331
5.614930031890721,0.14139437916970435,39.71112617674547,2024102332
5.658145338908569,0.17509117492385934,32.315422758280576,2024102333
5.22851384165243,0.2172687936169208,24.064725332212806,2024102334
4.314493214640689,0.1492823131600611,28.90156994026929,2024102335
5.80874409399104,0.2883697595553674,20.14338848479621,2024102336
9.467042641607543,0.3372078425159314,28.074799716914274,2024102337
6.56778078049927,0.2279289860876108,28.815030914825204,2024102338
6.459133072830574,0.19076674873019317,33.85879937580689,2024102339
4.93352646970388,0.1418901422923118,34.77004385223736,2024102340
7.1890086905605965,0.23821100138368892,30.179163215812967,2024102341
9.219117887215768,0.26953302547820557,34.20403815398579,2024102342
9.356644740222551,0.29772839615141045,31.426779780401628,2024102343
5.4051149205337525,0.14733451576030643,36.686005941249725,2024102344
4.816456384556858,0.12024422839606541,40.05561388520216,2024102345
8.817310466630707,0.2869623086304918,30.726371378564394,2024102346
6.272373022196556,0.2395954286746826,26.179017925726146,2024102347
1.5716599773721485,0.0676224877402843,23.24167639925311,2024102348
1.4763923134610435,0.04592902137733656,32.14508537709801,2024102349
9.517261224282672,0.2911213850236904,32.69172830950977,2024102350
1.38748281215331,0.047283870253309206,29.34368114793238,2024102351
8.420711802320668,0.36335904265331714,23.174631188014537,2024102352
7.733036122280837,0.2992642702785339,25.840158315870706,2024102353
0.414358544134833,0.01239068221462635,33.44114044388219,2024102354
0.33389688790416816,0.011746035962796766,28.42634646801016,2024102355
5.0365182674964135,0.16986465079661883,29.65018468455042,2024102356
8.939701002733795,0.4046807923161288,22.09074700968331,2024102357
7.855162666162626,0.22052333932792773,35.620550142684266,2024102358
5.8471665358459575,0.26111864153776154,22.39275794869043,2024102359
5.461278917463609,0.15491739239022914,35.25284561792082,2024102360
9.348444739041573,0.317391966886446,29.453942488677374,2024102361
1.2400083599748757,0.057942677018027085,21.40060528423782,2024102362
5.328950853127109,0.19374067455111377,27.505586348731303,2024102363
1.5995273138368638,0.05084275070984009,31.46028276411276,2024102364
9.803274336548135,0.3886823733983989,25.221813510178894,2024102365
6.60121961295318,0.16934292808524934,38.981371632065105,2024102366
4.940204086580414,0.16758860186863317,29.478162783724798,2024102367
4.927116554153905,0.19231079454487662,25.62059277959116,2024102368
3.753384214307615,0.12118651277642195,30.971963202144995,2024102369
2.7894280386429013,0.12739600729300865,21.895725760284343,2024102370
0.6133387861993012,0.01871723755040333,32.76865961377322,2024102371
0.5447269718820591,0.012813440598486105,42.51215492788237,2024102372
1.924680425414671,0.050630025692860285,38.01460495182179,2024102373
0.3560304098373457,0.013232974152594007,26.90479144989144,2024102374
8.565831122989099,0.3608913090639969,23.7352103191549,2024102375
9.465658293965877,0.34447227280860504,27.478723372389297,2024102376
6.781351654052427,0.2748754584243196,24.67063335855977,2024102377
6.3194069003429165,0.22205244206102678,28.45907408938178,2024102378
1.5161472552516964,0.042925617758359895,35.32033630328878,2024102379
8.96063559155272,0.24489812892600304,36.58923663830936,2024102380
4.5413196485068905,0.1155260751608661,39.309910270761456,2024102381
1.309573902106811,0.052074848276129154,25.14791584533743,2024102382
8.91193422359301,0.28145860730822597,31.663392030621146,2024102383
1.8931527061456577,0.04800138595822066,39.43954259557038,2024102384
0.1586579335881666,0.005240931485920522,30.27285016306596,2024102385
9.70598652810136,0.2884171053583029,33.65260363473773,2024102386
0.9139711491444713,0.044213647040037926,20.67169777505166,2024102387
9.169969194503812,0.34560008319870844,26.53346929095323,2024102388
6.703860771821082,0.29144997082825613,23.0017548218301,2024102389
2.4371265858649718,0.07895137804332443,30.868702311029995,2024102390
4.174438265626637,0.13771504390586486,30.312144172717066,2024102391
7.5952628586639435,0.21893241415643355,34.69227198690144,2024102392
4.130633306490056,0.13273178259621643,31.120152428419214,2024102393
7.645888833000594,0.2470406658772248,30.94991994880906,2024102394
7.840894892378378,0.3049567314881507,25.711499641656673,2024102395
7.041603601239556,0.26326835915756464,26.746866291764274,2024102396
0.4733747038478897,0.017572408014200305,26.93852222560246,2024102397
1.9141479486700363,0.07720224095107177,24.793942832348094,2024102398
2.0341139695516763,0.06929315375054172,29.35519397593841,2024102399
9.387466269312883,0.39656291794250803,23.672072815123467,20241023100
1.3931641773207926,0.041707989333814234,33.40281321572368,20241023101
1.5511780485866555,0.055329028257532,28.0355194630676,20241023102
7.921577049267898,0.2644611838418679,29.953647390478793,20241023103
2.4296871671347686,0.08559985716529987,28.38424324053318,20241023104
8.697027465397053,0.23915733677188383,36.36529651479003,20241023105
9.052680653557934,0.2870719194126251,31.5345390523759,20241023106
9.136530901395222,0.2837926397481723,32.19438992322937,20241023107
6.610377226642662,0.1875701681713364,35.24215652781415,20241023108
9.807731170160881,0.3501831304701029,28.007434729921183,20241023109
6.958753932508571,0.24794093314149268,28.06617626359183,20241023110
4.3791118462665715,0.15638141645767897,28.002763662469302,20241023111
0.32516050231839566,0.008494156190068514,38.28049485345912,20241023112
1.8006900240630797,0.05852074083696093,30.77011668529301,20241023113
